stock_id,date,revenue
3259,2025-02-01,17962000
3259,2025-03-01,14636000
3259,2025-04-01,19348000
3259,2025-05-01,16209000
3259,2025-06-01,22438000
3259,2025-07-01,14183000
3259,2025-08-01,19567000
3259,2025-09-01,25478000
3259,2025-10-01,24280000
3259,2025-11-01,38993000
3259,2025-12-01,41631000
3259,2026-01-01,27151000
3259,2026-02-01,18519000
3259,2026-03-01,10582000
3259,2026-04-01,16624000
3259,2026-05-01,19549000
3260,2024-02-01,3565297000
3260,2024-03-01,3340222000
3260,2024-04-01,3975411000
3260,2024-05-01,3847937000
3260,2024-06-01,3227273000
3260,2024-07-01,2953988000
3260,2024-08-01,3053955000
3260,2024-09-01,3028522000
3260,2024-10-01,3253591000
3260,2024-11-01,3410086000
3260,2024-12-01,3493652000
3260,2025-01-01,2887393000
3260,2025-02-01,2813961000
3260,2025-03-01,3342809000
3260,2025-04-01,3743335000
3260,2025-05-01,3916617000
3260,2025-06-01,4169173000
3260,2025-07-01,4698271000
3260,2025-08-01,4261406000
3260,2025-09-01,4982863000
3260,2025-10-01,5244144000
3260,2025-11-01,4462788000
3260,2025-12-01,5597912000
3260,2026-01-01,5809832000
3260,2026-02-01,8411537000
3260,2026-03-01,7163670000
3260,2026-04-01,10536851000
3260,2026-05-01,10555559000
3264,2024-02-01,1073417000
3264,2024-03-01,1066929000
3264,2024-04-01,1127220000
3264,2024-05-01,1070960000
3264,2024-06-01,1141778000
3264,2024-07-01,1094429000
3264,2024-08-01,1165008000
3264,2024-09-01,1133419000
3264,2024-10-01,1070760000
3264,2024-11-01,1071077000
3264,2024-12-01,1025844000
3264,2025-01-01,1059751000
3264,2025-02-01,1063717000
3264,2025-03-01,1029880000
3264,2025-04-01,1119130000
3264,2025-05-01,1145450000
3264,2025-06-01,1141608000
3264,2025-07-01,1136509000
3264,2025-08-01,1160261000
3264,2025-09-01,1224270000
3264,2025-10-01,1208565000
3264,2025-11-01,1256013000
3264,2025-12-01,1236299000
3264,2026-01-01,1306759000
3264,2026-02-01,1300609000
3264,2026-03-01,1261313000
3264,2026-04-01,1421480000
3264,2026-05-01,1463816000
3265,2024-02-01,346467000
3265,2024-03-01,322227000
3265,2024-04-01,331973000
3265,2024-05-01,343188000
3265,2024-06-01,351319000
3265,2024-07-01,325539000
3265,2024-08-01,344411000
3265,2024-09-01,359836000
3265,2024-10-01,341825000
3265,2024-11-01,354715000
3265,2024-12-01,380919000
3265,2025-01-01,364152000
3265,2025-02-01,360027000
3265,2025-03-01,350177000
3265,2025-04-01,373657000
3265,2025-05-01,355006000
3265,2025-06-01,396718000
3265,2025-07-01,418859000
3265,2025-08-01,395506000
3265,2025-09-01,388792000
3265,2025-10-01,358673000
3265,2025-11-01,412357000
3265,2025-12-01,407352000
3265,2026-01-01,430660000
3265,2026-02-01,425893000
3265,2026-03-01,413766000
3265,2026-04-01,468141000
3265,2026-05-01,489512000
3266,2024-02-01,1008185000
3266,2024-03-01,39674000
3266,2024-04-01,46935000
3266,2024-05-01,164075000
3266,2024-06-01,48414000
3266,2024-07-01,46616000
3266,2024-08-01,32031000
3266,2024-09-01,43901000
3266,2024-10-01,432539000
3266,2024-11-01,1449234000
3266,2024-12-01,893288000
3266,2025-01-01,474666000
3266,2025-02-01,67961000
3266,2025-03-01,98812000
3266,2025-04-01,84218000
3266,2025-05-01,91475000
3266,2025-06-01,141603000
3266,2025-07-01,172077000
3266,2025-08-01,67479000
3266,2025-09-01,56604000
3266,2025-10-01,193742000
3266,2025-11-01,229198000
3266,2025-12-01,102042000
3266,2026-01-01,128278000
3266,2026-02-01,218855000
3266,2026-03-01,96318000
3266,2026-04-01,193587000
3266,2026-05-01,163312000
3268,2024-02-01,74034000
3268,2024-03-01,73808000
3268,2024-04-01,68491000
3268,2024-05-01,104960000
3268,2024-06-01,90203000
3268,2024-07-01,90290000
3268,2024-08-01,96936000
3268,2024-09-01,79080000
3268,2024-10-01,91258000
3268,2024-11-01,81027000
3268,2024-12-01,53417000
3268,2025-01-01,70201000
3268,2025-02-01,60191000
3268,2025-03-01,56310000
3268,2025-04-01,73144000
3268,2025-05-01,107125000
3268,2025-06-01,94974000
3268,2025-07-01,90464000
3268,2025-08-01,84011000
3268,2025-09-01,75642000
3268,2025-10-01,76083000
3268,2025-11-01,72029000
3268,2025-12-01,67195000
3268,2026-01-01,66399000
3268,2026-02-01,67716000
3268,2026-03-01,43625000
3268,2026-04-01,102898000
3268,2026-05-01,105500000
3272,2024-02-01,185853000
3272,2024-03-01,238911000
3272,2024-04-01,273466000
3272,2024-05-01,224082000
3272,2024-06-01,189535000
3272,2024-07-01,247789000
3272,2024-08-01,200038000
3272,2024-09-01,196317000
3272,2024-10-01,247372000
3272,2024-11-01,274087000
3272,2024-12-01,237111000
3272,2025-01-01,266813000
3272,2025-02-01,193250000
3272,2025-03-01,285262000
3272,2025-04-01,276048000
3272,2025-05-01,267937000
3272,2025-06-01,277321000
3272,2025-07-01,231416000
3272,2025-08-01,196722000
3272,2025-09-01,236731000
3272,2025-10-01,298637000
3272,2025-11-01,224268000
3272,2025-12-01,192635000
3272,2026-01-01,241301000
3272,2026-02-01,243630000
3272,2026-03-01,153245000
3272,2026-04-01,254746000
3272,2026-05-01,239573000
3276,2024-02-01,131633000
3276,2024-03-01,94569000
3276,2024-04-01,117215000
3276,2024-05-01,112997000
3276,2024-06-01,62266000
3276,2024-07-01,47895000
3276,2024-08-01,61330000
3276,2024-09-01,69824000
3276,2024-10-01,54718000
3276,2024-11-01,47129000
3276,2024-12-01,53699000
3276,2025-01-01,40679000
3276,2025-02-01,50765000
3276,2025-03-01,36393000
3276,2025-04-01,49936000
3276,2025-05-01,41113000
3276,2025-06-01,38297000
3276,2025-07-01,40665000
3276,2025-08-01,45022000
3276,2025-09-01,40222000
3276,2025-10-01,39429000
3276,2025-11-01,47420000
3276,2025-12-01,34861000
3276,2026-01-01,40974000
3276,2026-02-01,47290000
3276,2026-03-01,23693000
3276,2026-04-01,67662000
3276,2026-05-01,58746000
3284,2024-02-01,62785000
3284,2024-03-01,75785000
3284,2024-04-01,75603000
3284,2024-05-01,81487000
3284,2024-06-01,113859000
3284,2024-07-01,116615000
3284,2024-08-01,173164000
3284,2024-09-01,88859000
3284,2024-10-01,109177000
3284,2024-11-01,53061000
3284,2024-12-01,47790000
3284,2025-01-01,58939000
3284,2025-02-01,82296000
3284,2025-03-01,56512000
3284,2025-04-01,95748000
3284,2025-05-01,77702000
3284,2025-06-01,67789000
3284,2025-07-01,56028000
3284,2025-08-01,62649000
3284,2025-09-01,62459000
3284,2025-10-01,67784000
3284,2025-11-01,116772000
3284,2025-12-01,53927000
3284,2026-01-01,69059000
3284,2026-02-01,60131000
3284,2026-03-01,67127000
3284,2026-04-01,97831000
3284,2026-05-01,63172000
3285,2024-02-01,64715000
3285,2024-03-01,32021000
3285,2024-04-01,85521000
3285,2024-05-01,93379000
3285,2024-06-01,73367000
3285,2024-07-01,57164000
3285,2024-08-01,67607000
3285,2024-09-01,76800000
3285,2024-10-01,85904000
3285,2024-11-01,65365000
3285,2024-12-01,67844000
3285,2025-01-01,74975000
3285,2025-02-01,58895000
3285,2025-03-01,27371000
3285,2025-04-01,52393000
3285,2025-05-01,71414000
3285,2025-06-01,44653000
3285,2025-07-01,51493000
3285,2025-08-01,53438000
3285,2025-09-01,69577000
3285,2025-10-01,50192000
3285,2025-11-01,56064000
3285,2025-12-01,52477000
3285,2026-01-01,90609000
3285,2026-02-01,80514000
3285,2026-03-01,74534000
3285,2026-04-01,66834000
3285,2026-05-01,73079000
3287,2024-02-01,80498000
3287,2024-03-01,54723000
3287,2024-04-01,64785000
3287,2024-05-01,54320000
3287,2024-06-01,70323000
3287,2024-07-01,47390000
3287,2024-08-01,66085000
3287,2024-09-01,57516000
3287,2024-10-01,53950000
3287,2024-11-01,72496000
3287,2024-12-01,76230000
3287,2025-01-01,63270000
3287,2025-02-01,73167000
3287,2025-03-01,52124000
3287,2025-04-01,69143000
3287,2025-05-01,85172000
3287,2025-06-01,58824000
3287,2025-07-01,71654000
3287,2025-08-01,74202000
3287,2025-09-01,81248000
3287,2025-10-01,87652000
3287,2025-11-01,104527000
3287,2025-12-01,86204000
3287,2026-01-01,96938000
3287,2026-02-01,98823000
3287,2026-03-01,46159000
3287,2026-04-01,71688000
3287,2026-05-01,83811000
3288,2024-02-01,4717000
3288,2024-03-01,2811000
3288,2024-04-01,6706000
3288,2024-05-01,5838000
3288,2024-06-01,6940000
3288,2024-07-01,7188000
3288,2024-08-01,4895000
3288,2024-09-01,6466000
3288,2024-10-01,10444000
3288,2024-11-01,4763000
3288,2024-12-01,7616000
3288,2025-01-01,12931000
3288,2025-02-01,6292000
3288,2025-03-01,3480000
3288,2025-04-01,7536000
3288,2025-05-01,5163000
3288,2025-06-01,4556000
3288,2025-07-01,8808000
3288,2025-08-01,3162000
3288,2025-09-01,8367000
3288,2025-10-01,5402000
3288,2025-11-01,4667000
3288,2025-12-01,7199000
3288,2026-01-01,9305000
3288,2026-02-01,4277000
3288,2026-03-01,4691000
3288,2026-04-01,9032000
3288,2026-05-01,8680000
3289,2024-02-01,372284000
3289,2024-03-01,308267000
3289,2024-04-01,388741000
3289,2024-05-01,342156000
3289,2024-06-01,345163000
3289,2024-07-01,365738000
3289,2024-08-01,310306000
3289,2024-09-01,400068000
3289,2024-10-01,405659000
3289,2024-11-01,362099000
3289,2024-12-01,373199000
3289,2025-01-01,371846000
3289,2025-02-01,377650000
3289,2025-03-01,360028000
3289,2025-04-01,393808000
3289,2025-05-01,385985000
3289,2025-06-01,384989000
3289,2025-07-01,433065000
3289,2025-08-01,415163000
3289,2025-09-01,402648000
3289,2025-10-01,457890000
3289,2025-11-01,393374000
3289,2025-12-01,400936000
3289,2026-01-01,437041000
3289,2026-02-01,400062000
3289,2026-03-01,333493000
3289,2026-04-01,349903000
3289,2026-05-01,371304000
3290,2024-02-01,146583000
3290,2024-03-01,104196000
3290,2024-04-01,128840000
3290,2024-05-01,156739000
3290,2024-06-01,155606000
3290,2024-07-01,171896000
3290,2024-08-01,172299000
3290,2024-09-01,177700000
3290,2024-10-01,197584000
3290,2024-11-01,180011000
3290,2024-12-01,184084000
3290,2025-01-01,191371000
3290,2025-02-01,160457000
3290,2025-03-01,159164000
3290,2025-04-01,171526000
3290,2025-05-01,174677000
3290,2025-06-01,160409000
3290,2025-07-01,182765000
3290,2025-08-01,192874000
3290,2025-09-01,205936000
3290,2025-10-01,229014000
3290,2025-11-01,238297000
3290,2025-12-01,243077000
3290,2026-01-01,207345000
3290,2026-02-01,345687000
3290,2026-03-01,268225000
3290,2026-04-01,288289000
3290,2026-05-01,295820000
3293,2024-02-01,1310995000
3293,2024-03-01,1395432000
3293,2024-04-01,1470838000
3293,2024-05-01,1449005000
3293,2024-06-01,1572119000
3293,2024-07-01,1554144000
3293,2024-08-01,1514827000
3293,2024-09-01,1601594000
3293,2024-10-01,1581696000
3293,2024-11-01,1680390000
3293,2024-12-01,1671405000
3293,2025-01-01,1710380000
3293,2025-02-01,1750233000
3293,2025-03-01,1747288000
3293,2025-04-01,1861721000
3293,2025-05-01,1850564000
3293,2025-06-01,1897035000
3293,2025-07-01,1848796000
3293,2025-08-01,1770942000
3293,2025-09-01,1817575000
3293,2025-10-01,1795453000
3293,2025-11-01,1876406000
3293,2025-12-01,1864659000
3293,2026-01-01,1951831000
3293,2026-02-01,1987806000
3293,2026-03-01,2083578000
3293,2026-04-01,2193286000
3293,2026-05-01,2123253000
3294,2024-02-01,423101000
3294,2024-03-01,189898000
3294,2024-04-01,383895000
3294,2024-05-01,386016000
3294,2024-06-01,312792000
3294,2024-07-01,332208000
3294,2024-08-01,397694000
3294,2024-09-01,407855000
3294,2024-10-01,402878000
3294,2024-11-01,345464000
3294,2024-12-01,331850000
3294,2025-01-01,398851000
3294,2025-02-01,242724000
3294,2025-03-01,199077000
3294,2025-04-01,237156000
3294,2025-05-01,291225000
3294,2025-06-01,289496000
3294,2025-07-01,336482000
3294,2025-08-01,363777000
3294,2025-09-01,356314000
3294,2025-10-01,372342000
3294,2025-11-01,334266000
3294,2025-12-01,235431000
3294,2026-01-01,310668000
3294,2026-02-01,272746000
3294,2026-03-01,169939000
3294,2026-04-01,237908000
3294,2026-05-01,261124000
3296,2024-02-01,135107000
3296,2024-03-01,112822000
3296,2024-04-01,138908000
3296,2024-05-01,120456000
3296,2024-06-01,131973000
3296,2024-07-01,130265000
3296,2024-08-01,136214000
3296,2024-09-01,137318000
3296,2024-10-01,127565000
3296,2024-11-01,131540000
3296,2024-12-01,166260000
3296,2025-01-01,155816000
3296,2025-02-01,133416000
3296,2025-03-01,104357000
3296,2025-04-01,141452000
3296,2025-05-01,135223000
3296,2025-06-01,141035000
3296,2025-07-01,163314000
3296,2025-08-01,120722000
3296,2025-09-01,131293000
3296,2025-10-01,125704000
3296,2025-11-01,126500000
3296,2025-12-01,122918000
3296,2026-01-01,151278000
3296,2026-02-01,125064000
3296,2026-03-01,88671000
3296,2026-04-01,119567000
3296,2026-05-01,146327000
3297,2024-02-01,14654000
3297,2024-03-01,11474000
3297,2024-04-01,12709000
3297,2024-05-01,10888000
3297,2024-06-01,19046000
3297,2024-07-01,13092000
3297,2024-08-01,14465000
3297,2024-09-01,18624000
3297,2024-10-01,11134000
3297,2024-11-01,14699000
3297,2024-12-01,14789000
3297,2025-01-01,11543000
3297,2025-02-01,15581000
3297,2025-03-01,13869000
3297,2025-04-01,15819000
3297,2025-05-01,14183000
3297,2025-06-01,17388000
3297,2025-07-01,17415000
3297,2025-08-01,20758000
3297,2025-09-01,23059000
3297,2025-10-01,11645000
3297,2025-11-01,16642000
3297,2025-12-01,18089000
3297,2026-01-01,17073000
3297,2026-02-01,10972000
3297,2026-03-01,11847000
3297,2026-04-01,27393000
3297,2026-05-01,21799000
3303,2024-02-01,235328000
3303,2024-03-01,182845000
3303,2024-04-01,227175000
3303,2024-05-01,262607000
3303,2024-06-01,264263000
3303,2024-07-01,231612000
3303,2024-08-01,272564000
3303,2024-09-01,336756000
3303,2024-10-01,263545000
3303,2024-11-01,221287000
3303,2024-12-01,242857000
3303,2025-01-01,251956000
3303,2025-02-01,242463000
3303,2025-03-01,241424000
3303,2025-04-01,261405000
3303,2025-05-01,259250000
3303,2025-06-01,245567000
3303,2025-07-01,251223000
3303,2025-08-01,263799000
3303,2025-09-01,286462000
3303,2025-10-01,250186000
3303,2025-11-01,247673000
3303,2025-12-01,214298000
3303,2026-01-01,243671000
3303,2026-02-01,289285000
3303,2026-03-01,216287000
3303,2026-04-01,268866000
3303,2026-05-01,307067000
3305,2024-02-01,550309000
3305,2024-03-01,428373000
3305,2024-04-01,520712000
3305,2024-05-01,636312000
3305,2024-06-01,715751000
3305,2024-07-01,709031000
3305,2024-08-01,750663000
3305,2024-09-01,775948000
3305,2024-10-01,764281000
3305,2024-11-01,705365000
3305,2024-12-01,777684000
3305,2025-01-01,770451000
3305,2025-02-01,815635000
3305,2025-03-01,714161000
3305,2025-04-01,798705000
3305,2025-05-01,914708000
3305,2025-06-01,787091000
3305,2025-07-01,821303000
3305,2025-08-01,887965000
3305,2025-09-01,941369000
3305,2025-10-01,976414000
3305,2025-11-01,881746000
3305,2025-12-01,908688000
3305,2026-01-01,1143153000
3305,2026-02-01,1185845000
3305,2026-03-01,1159710000
3305,2026-04-01,1379707000
3305,2026-05-01,1465062000
3306,2024-02-01,65901000
3306,2024-03-01,47565000
3306,2024-04-01,92851000
3306,2024-05-01,86563000
3306,2024-06-01,109134000
3306,2024-07-01,77991000
3306,2024-08-01,67058000
3306,2024-09-01,75272000
3306,2024-10-01,92900000
3306,2024-11-01,95382000
3306,2024-12-01,126095000
3306,2025-01-01,43351000
3306,2025-02-01,50025000
3306,2025-03-01,49045000
3306,2025-04-01,121691000
3306,2025-05-01,106967000
3306,2025-06-01,89797000
3306,2025-07-01,99486000
3306,2025-08-01,87169000
3306,2025-09-01,89497000
3306,2025-10-01,137169000
3306,2025-11-01,91345000
3306,2025-12-01,102101000
3306,2026-01-01,58589000
3306,2026-02-01,84708000
3306,2026-03-01,62882000
3306,2026-04-01,99050000
3306,2026-05-01,84771000
3308,2024-02-01,10931000
3308,2024-03-01,13052000
3308,2024-04-01,7167000
3308,2024-05-01,13987000
3308,2024-06-01,20041000
3308,2024-07-01,0
3308,2024-08-01,0
3308,2024-09-01,481000
3308,2024-10-01,528000
3308,2024-11-01,549000
3308,2024-12-01,540000
3308,2025-01-01,820000
3308,2025-02-01,530000
3308,2025-03-01,546000
3308,2025-04-01,560000
3308,2025-05-01,553000
3308,2025-06-01,555000
3308,2025-07-01,545000
3308,2025-08-01,554000
3308,2025-09-01,557000
3308,2025-10-01,499000
3308,2025-11-01,549000
3308,2025-12-01,547000
3308,2026-01-01,2027000
3308,2026-02-01,515000
3308,2026-03-01,523000
3308,2026-04-01,530000
3308,2026-05-01,514000
3310,2024-02-01,136074000
3310,2024-03-01,81331000
3310,2024-04-01,107338000
3310,2024-05-01,127413000
3310,2024-06-01,114598000
3310,2024-07-01,99477000
3310,2024-08-01,131371000
3310,2024-09-01,120578000
3310,2024-10-01,120967000
3310,2024-11-01,139164000
3310,2024-12-01,135107000
3310,2025-01-01,130620000
3310,2025-02-01,133359000
3310,2025-03-01,909449000
3310,2025-04-01,361399000
3310,2025-05-01,149303000
3310,2025-06-01,122350000
3310,2025-07-01,125056000
3310,2025-08-01,134710000
3310,2025-09-01,128445000
3310,2025-10-01,146211000
3310,2025-11-01,146632000
3310,2025-12-01,169922000
3310,2026-01-01,143577000
3310,2026-02-01,144065000
3310,2026-03-01,128084000
3310,2026-04-01,140452000
3310,2026-05-01,188495000
3311,2024-02-01,187044000
3311,2024-03-01,164788000
3311,2024-04-01,180143000
3311,2024-05-01,192919000
3311,2024-06-01,203455000
3311,2024-07-01,196833000
3311,2024-08-01,211114000
3311,2024-09-01,214164000
3311,2024-10-01,224747000
3311,2024-11-01,206771000
3311,2024-12-01,210570000
3311,2025-01-01,221655000
3311,2025-02-01,172105000
3311,2025-03-01,211191000
3311,2025-04-01,224216000
3311,2025-05-01,189843000
3311,2025-06-01,187279000
3311,2025-07-01,214990000
3311,2025-08-01,186605000
3311,2025-09-01,206281000
3311,2025-10-01,221761000
3311,2025-11-01,179459000
3311,2025-12-01,161925000
3311,2026-01-01,189418000
3311,2026-02-01,168438000
3311,2026-03-01,161377000
3311,2026-04-01,197542000
3311,2026-05-01,199228000
3312,2024-02-01,1552501000
3312,2024-03-01,1099852000
3312,2024-04-01,1378437000
3312,2024-05-01,1571563000
3312,2024-06-01,1553985000
3312,2024-07-01,1418402000
3312,2024-08-01,1571375000
3312,2024-09-01,1634558000
3312,2024-10-01,1544313000
3312,2024-11-01,1448766000
3312,2024-12-01,1470966000
3312,2025-01-01,1464721000
3312,2025-02-01,1687413000
3312,2025-03-01,1887385000
3312,2025-04-01,2132364000
3312,2025-05-01,2013026000
3312,2025-06-01,1675434000
3312,2025-07-01,1510471000
3312,2025-08-01,1850405000
3312,2025-09-01,1670212000
3312,2025-10-01,1684796000
3312,2025-11-01,1583324000
3312,2025-12-01,1540329000
3312,2026-01-01,1780439000
3312,2026-02-01,2014959000
3312,2026-03-01,1443742000
3312,2026-04-01,2201956000
3312,2026-05-01,2431841000
3313,2024-02-01,11016000
3313,2024-03-01,1219000
3313,2024-04-01,195000
3313,2024-05-01,10154000
3313,2024-06-01,452000
3313,2024-07-01,180000
3313,2024-08-01,2757000
3313,2024-09-01,3555000
3313,2024-10-01,1213000
3313,2024-11-01,2486000
3313,2024-12-01,3462000
3313,2025-01-01,157000
3313,2025-02-01,177000
3313,2025-03-01,177000
3313,2025-04-01,183000
3313,2025-05-01,211000
3313,2025-06-01,61000
3313,2025-07-01,48000
3313,2025-08-01,4037000
3313,2025-09-01,1066000
3313,2025-10-01,759000
3313,2025-11-01,723000
3313,2025-12-01,1180000
3313,2026-01-01,2767000
3313,2026-02-01,4591000
3313,2026-03-01,115000
3313,2026-04-01,251000
3313,2026-05-01,476000
3317,2024-02-01,219959000
3317,2024-03-01,115405000
3317,2024-04-01,188233000
3317,2024-05-01,201384000
3317,2024-06-01,196724000
3317,2024-07-01,192486000
3317,2024-08-01,203800000
3317,2024-09-01,249408000
3317,2024-10-01,215065000
3317,2024-11-01,213234000
3317,2024-12-01,233325000
3317,2025-01-01,239238000
3317,2025-02-01,228491000
3317,2025-03-01,179195000
3317,2025-04-01,221928000
3317,2025-05-01,238932000
3317,2025-06-01,246083000
3317,2025-07-01,213326000
3317,2025-08-01,218738000
3317,2025-09-01,228666000
3317,2025-10-01,240407000
3317,2025-11-01,222115000
3317,2025-12-01,228780000
3317,2026-01-01,239750000
3317,2026-02-01,272576000
3317,2026-03-01,185832000
3317,2026-04-01,249784000
3317,2026-05-01,264771000
3321,2024-02-01,152432000
3321,2024-03-01,98927000
3321,2024-04-01,168078000
3321,2024-05-01,182779000
3321,2024-06-01,190814000
3321,2024-07-01,179319000
3321,2024-08-01,163087000
3321,2024-09-01,175658000
3321,2024-10-01,165969000
3321,2024-11-01,152677000
3321,2024-12-01,176686000
3321,2025-01-01,159713000
3321,2025-02-01,149434000
3321,2025-03-01,138854000
3321,2025-04-01,168698000
3321,2025-05-01,183343000
3321,2025-06-01,173595000
3321,2025-07-01,192632000
3321,2025-08-01,201654000
3321,2025-09-01,200133000
3321,2025-10-01,211834000
3321,2025-11-01,195674000
3321,2025-12-01,188826000
3321,2026-01-01,140352000
3321,2026-02-01,155839000
3321,2026-03-01,104904000
3321,2026-04-01,180162000
3321,2026-05-01,203881000
3322,2024-02-01,290871000
3322,2024-03-01,107170000
3322,2024-04-01,215633000
3322,2024-05-01,252266000
3322,2024-06-01,285647000
3322,2024-07-01,213178000
3322,2024-08-01,244729000
3322,2024-09-01,218590000
3322,2024-10-01,234585000
3322,2024-11-01,249756000
3322,2024-12-01,275677000
3322,2025-01-01,238291000
3322,2025-02-01,291658000
3322,2025-03-01,227500000
3322,2025-04-01,231054000
3322,2025-05-01,209030000
3322,2025-06-01,321097000
3322,2025-07-01,240675000
3322,2025-08-01,233260000
3322,2025-09-01,261432000
3322,2025-10-01,268184000
3322,2025-11-01,249954000
3322,2025-12-01,211202000
3322,2026-01-01,259345000
3322,2026-02-01,336421000
3322,2026-03-01,177389000
3322,2026-04-01,270605000
3322,2026-05-01,275445000
3323,2024-02-01,433639000
3323,2024-03-01,320511000
3323,2024-04-01,440578000
3323,2024-05-01,474300000
3323,2024-06-01,507251000
3323,2024-07-01,465148000
3323,2024-08-01,510911000
3323,2024-09-01,479558000
3323,2024-10-01,458660000
3323,2024-11-01,418762000
3323,2024-12-01,470525000
3323,2025-01-01,504317000
3323,2025-02-01,371985000
3323,2025-03-01,349377000
3323,2025-04-01,388276000
3323,2025-05-01,464344000
3323,2025-06-01,403420000
3323,2025-07-01,490460000
3323,2025-08-01,431311000
3323,2025-09-01,530588000
3323,2025-10-01,413175000
3323,2025-11-01,370713000
3323,2025-12-01,387525000
3323,2026-01-01,346482000
3323,2026-02-01,383141000
3323,2026-03-01,305684000
3323,2026-04-01,335320000
3323,2026-05-01,445715000
3324,2024-02-01,1277332000
3324,2024-03-01,734828000
3324,2024-04-01,1137224000
3324,2024-05-01,1215790000
3324,2024-06-01,1375562000
3324,2024-07-01,1691726000
3324,2024-08-01,1368352000
3324,2024-09-01,1424957000
3324,2024-10-01,1424051000
3324,2024-11-01,1395643000
3324,2024-12-01,1370207000
3324,2025-01-01,1359779000
3324,2025-02-01,1372849000
3324,2025-03-01,1304802000
3324,2025-04-01,1736460000
3324,2025-05-01,2017328000
3324,2025-06-01,1620073000
3324,2025-07-01,1676452000
3324,2025-08-01,1737663000
3324,2025-09-01,1878969000
3324,2025-10-01,2340447000
3324,2025-11-01,2329545000
3324,2025-12-01,2443608000
3324,2026-01-01,2821521000
3324,2026-02-01,3041929000
3324,2026-03-01,2178371000
3324,2026-04-01,3329237000
3324,2026-05-01,2842339000
3325,2024-02-01,119038000
3325,2024-03-01,133483000
3325,2024-04-01,102248000
3325,2024-05-01,152881000
3325,2024-06-01,110901000
3325,2024-07-01,107718000
3325,2024-08-01,146069000
3325,2024-09-01,115984000
3325,2024-10-01,103726000
3325,2024-11-01,90103000
3325,2024-12-01,95236000
3325,2025-01-01,95801000
3325,2025-02-01,125590000
3325,2025-03-01,62543000
3325,2025-04-01,112416000
3325,2025-05-01,137525000
3325,2025-06-01,103189000
3325,2025-07-01,101157000
3325,2025-08-01,106404000
3325,2025-09-01,97622000
3325,2025-10-01,118634000
3325,2025-11-01,125444000
3325,2025-12-01,70401000
3325,2026-01-01,106256000
3325,2026-02-01,103828000
3325,2026-03-01,68115000
3325,2026-04-01,59058000
3325,2026-05-01,58131000
3332,2024-02-01,148614000
3332,2024-03-01,87470000
3332,2024-04-01,103214000
3332,2024-05-01,122217000
3332,2024-06-01,126633000
3332,2024-07-01,95026000
3332,2024-08-01,75894000
3332,2024-09-01,127805000
3332,2024-10-01,98201000
3332,2024-11-01,112788000
3332,2024-12-01,112430000
3332,2025-01-01,124964000
3332,2025-02-01,143351000
3332,2025-03-01,109161000
3332,2025-04-01,143610000
3332,2025-05-01,141017000
3332,2025-06-01,156208000
3332,2025-07-01,130280000
3332,2025-08-01,158835000
3332,2025-09-01,128865000
3332,2025-10-01,128611000
3332,2025-11-01,134278000
3332,2025-12-01,103416000
3332,2026-01-01,122684000
3332,2026-02-01,199114000
3332,2026-03-01,108487000
3332,2026-04-01,164791000
3332,2026-05-01,175841000
3338,2024-02-01,318421000
3338,2024-03-01,188359000
3338,2024-04-01,352551000
3338,2024-05-01,332813000
3338,2024-06-01,339723000
3338,2024-07-01,340778000
3338,2024-08-01,322140000
3338,2024-09-01,312635000
3338,2024-10-01,294746000
3338,2024-11-01,288371000
3338,2024-12-01,334477000
3338,2025-01-01,328868000
3338,2025-02-01,280761000
3338,2025-03-01,319447000
3338,2025-04-01,337369000
3338,2025-05-01,347355000
3338,2025-06-01,316250000
3338,2025-07-01,313137000
3338,2025-08-01,291154000
3338,2025-09-01,285196000
3338,2025-10-01,306575000
3338,2025-11-01,248516000
3338,2025-12-01,297198000
3338,2026-01-01,278048000
3338,2026-02-01,307834000
3338,2026-03-01,196705000
3338,2026-04-01,354918000
3338,2026-05-01,324635000
3339,2024-02-01,45844000
3339,2024-03-01,43864000
3339,2024-04-01,54123000
3339,2024-05-01,58994000
3339,2024-06-01,60436000
3339,2024-07-01,49376000
3339,2024-08-01,53075000
3339,2024-09-01,56541000
3339,2024-10-01,59430000
3339,2024-11-01,51191000
3339,2024-12-01,50125000
3339,2025-01-01,41856000
3339,2025-02-01,40559000
3339,2025-03-01,46459000
3339,2025-04-01,47185000
3339,2025-05-01,65274000
3339,2025-06-01,93915000
3339,2025-07-01,107222000
3339,2025-08-01,77413000
3339,2025-09-01,75920000
3339,2025-10-01,67518000
3339,2025-11-01,64849000
3339,2025-12-01,65546000
3339,2026-01-01,66931000
3339,2026-02-01,70402000
3339,2026-03-01,61246000
3339,2026-04-01,72697000
3339,2026-05-01,72135000
3346,2024-02-01,733583000
3346,2024-03-01,501577000
3346,2024-04-01,511309000
3346,2024-05-01,812561000
3346,2024-06-01,856381000
3346,2024-07-01,890110000
3346,2024-08-01,795201000
3346,2024-09-01,796090000
3346,2024-10-01,861323000
3346,2024-11-01,802050000
3346,2024-12-01,862823000
3346,2025-01-01,915387000
3346,2025-02-01,801883000
3346,2025-03-01,539609000
3346,2025-04-01,707758000
3346,2025-05-01,808672000
3346,2025-06-01,751246000
3346,2025-07-01,709642000
3346,2025-08-01,701255000
3346,2025-09-01,710756000
3346,2025-10-01,610649000
3346,2025-11-01,719132000
3346,2025-12-01,731303000
