Code,Name,Industry,Ticker
9958,世紀鋼,鋼鐵工業,9958.TW
2254,巨鎧精密-創,汽車工業,2254.TW
2258,鴻華先進-創,汽車工業,2258.TW
2432,倚天酷��-創,電腦及週邊設備業,2432.TW
3150,鈺寶-創,半導體業,3150.TW
4590,富田-創,電機機械,4590.TW
6534,正瀚-創,生技醫療業,6534.TW
6645,金萬林-創,生技醫療業,6645.TW
6771,平和環保-創,綠能環保,6771.TW
6854,錼創科技-KY創,半導體業,6854.TW
6921,嘉雨思-創,半導體業,6921.TW
6924,榮惠-KY創,電子零組件業,6924.TW
6949,沛爾生醫-創,生技醫療業,6949.TW
6951,青新-創,綠能環保,6951.TW
6955,邦睿生技-創,生技醫療業,6955.TW
6969,成信實業*-創,綠能環保,6969.TW
6988,威力暘-創,汽車工業,6988.TW
7610,聯友金屬-創,綠能環保,7610.TW
7631,聚賢研發-創,其他電子業,7631.TW
7730,暉盛-創,半導體業,7730.TW
7740,熙特爾-創,綠能環保,7740.TW
7823,奧義賽博-KY創,數位雲端,7823.TW
8162,微矽電子-創,半導體業,8162.TW
8487,愛爾達-創,數位雲端,8487.TW
1240,茂生農經,農業科技業,1240.TWO
1259,安心,觀光餐旅,1259.TWO
1264,德麥,食品工業,1264.TWO
1268,漢來美食,觀光餐旅,1268.TWO
1294,漢田生技,食品工業,1294.TWO
1295,生合,食品工業,1295.TWO
1336,台翰,電子零組件業,1336.TWO
1565,精華,生技醫療業,1565.TWO
1569,濱川,電腦及週邊設備業,1569.TWO
1570,力肯,電機機械,1570.TWO
1580,新麥,電機機械,1580.TWO
1584,精剛,其他業,1584.TWO
1586,和勤,電機機械,1586.TWO
1591,駿吉-KY,電機機械,1591.TWO
1593,祺驊,運動休閒,1593.TWO
1595,川寶,電子零組件業,1595.TWO
1599,宏佳騰,電機機械,1599.TWO
1742,台蠟,化學工業,1742.TWO
1777,生泰,生技醫療業,1777.TWO
1781,合世,生技醫療業,1781.TWO
1784,訊聯,生技醫療業,1784.TWO
1785,光洋科,其他電子業,1785.TWO
1788,杏昌,生技醫療業,1788.TWO
1796,金穎生技,食品工業,1796.TWO
1799,易威,生技醫療業,1799.TWO
1813,寶利徠,生技醫療業,1813.TWO
1815,富喬,電子零組件業,1815.TWO
2035,唐榮,鋼鐵工業,2035.TWO
2061,風青,電器電纜,2061.TWO
2063,世鎧,鋼鐵工業,2063.TWO
2064,晉椿,鋼鐵工業,2064.TWO
2065,世豐,鋼鐵工業,2065.TWO
2066,世德,電機機械,2066.TWO
2067,嘉鋼,電機機械,2067.TWO
2070,精湛,電機機械,2070.TWO
2073,雄順,鋼鐵工業,2073.TWO
2221,大甲,其他業,2221.TWO
2230,泰茂,電機機械,2230.TWO
2235,謚源,電機機械,2235.TWO
2596,綠意,建材營造業,2596.TWO
2640,大車隊,數位雲端,2640.TWO
2641,正德,航運業,2641.TWO
2643,捷迅,航運業,2643.TWO
2718,全心投控,建材營造業,2718.TWO
2719,燦星旅,觀光餐旅,2719.TWO
2724,藝舍-KY,其他業,2724.TWO
2726,雅茗-KY,觀光餐旅,2726.TWO
2729,瓦城,觀光餐旅,2729.TWO
2732,六角,觀光餐旅,2732.TWO
2734,易飛網,觀光餐旅,2734.TWO
2736,富野,觀光餐旅,2736.TWO
2740,天蔥,觀光餐旅,2740.TWO
2743,山富,觀光餐旅,2743.TWO
2745,五福,觀光餐旅,2745.TWO
2751,王座,觀光餐旅,2751.TWO
2752,豆府,觀光餐旅,2752.TWO
2754,亞洲藏壽司,觀光餐旅,2754.TWO
2755,揚秦,觀光餐旅,2755.TWO
2756,聯發國際,觀光餐旅,2756.TWO
2916,滿心,居家生活,2916.TWO
2924,宏太-KY,居家生活,2924.TWO
2926,誠品生活,文化創意業,2926.TWO
2937,集雅社,居家生活,2937.TWO
2941,米斯特,居家生活,2941.TWO
2947,振宇五金,居家生活,2947.TWO
2948,寶陞,居家生活,2948.TWO
2949,欣新網,數位雲端,2949.TWO
3064,泰偉,文化創意業,3064.TWO
3066,李洲,光電業,3066.TWO
3067,全域,其他電子業,3067.TWO
3071,協禧,電腦及週邊設備業,3071.TWO
3073,天方能源,綠能環保,3073.TWO
3078,僑威,電子零組件業,3078.TWO
3081,聯亞,通信網路業,3081.TWO
3083,網龍,文化創意業,3083.TWO
3085,新零售,數位雲端,3085.TWO
3086,華義,文化創意業,3086.TWO
3088,艾訊,電腦及週邊設備業,3088.TWO
3093,港建*,其他電子業,3093.TWO
3095,及成,通信網路業,3095.TWO
3105,穩懋,半導體業,3105.TWO
3114,好德,電子零組件業,3114.TWO
3115,富榮綱,電子零組件業,3115.TWO
3118,進階,生技醫療業,3118.TWO
3122,笙泉,半導體業,3122.TWO
3128,昇銳,光電業,3128.TWO
3131,弘塑,其他電子業,3131.TWO
3141,晶宏,半導體業,3141.TWO
3147,大綜,資訊服務業,3147.TWO
3152,璟德,通信網路業,3152.TWO
3158,嘉實,資訊服務業,3158.TWO
3162,精確,電機機械,3162.TWO
3163,波若威,通信網路業,3163.TWO
3169,亞信,半導體業,3169.TWO
3171,炎洲流通,居家生活,3171.TWO
3176,基亞,生技醫療業,3176.TWO
3178,公準,半導體業,3178.TWO
3188,鑫龍騰,建材營造業,3188.TWO
3191,雲嘉南,電子零組件業,3191.TWO
3205,佰研,生技醫療業,3205.TWO
3206,志豐,電子零組件業,3206.TWO
3207,耀勝,電子零組件業,3207.TWO
3211,順達,電腦及週邊設備業,3211.TWO
3213,茂訊,電腦及週邊設備業,3213.TWO
3217,優群,電子零組件業,3217.TWO
3218,大學光,生技醫療業,3218.TWO
3219,倚強科,其他電子業,3219.TWO
3221,台嘉碩,通信網路業,3221.TWO
3224,三顧,電子通路業,3224.TWO
3226,龍鋒,電機機械,3226.TWO
3227,原相,半導體業,3227.TWO
3228,金麗科,半導體業,3228.TWO
3230,錦明,光電業,3230.TWO
3232,昱捷,電子通路業,3232.TWO
3234,光環,通信網路業,3234.TWO
3236,千如,電子零組件業,3236.TWO
3252,海灣,觀光餐旅,3252.TWO
3259,鑫創,半導體業,3259.TWO
3260,威剛,半導體業,3260.TWO
3264,欣銓,半導體業,3264.TWO
3265,台星科,半導體業,3265.TWO
3268,海德威,半導體業,3268.TWO
3272,東碩,電腦及週邊設備業,3272.TWO
3276,宇環,電子零組件業,3276.TWO
3284,太普高,其他業,3284.TWO
3285,微端,其他電子業,3285.TWO
3287,廣寰科,電腦及週邊設備業,3287.TWO
3288,點晶,電子零組件業,3288.TWO
3289,宜特,其他電子業,3289.TWO
3290,東浦,電子零組件業,3290.TWO
3293,鈊象,文化創意業,3293.TWO
3294,英濟,電子零組件業,3294.TWO
3297,杭特,光電業,3297.TWO
3303,岱稜,其他電子業,3303.TWO
3306,鼎天,通信網路業,3306.TWO
3310,佳穎,電子零組件業,3310.TWO
3313,斐成,其他業,3313.TWO
3317,尼克森,半導體業,3317.TWO
3322,建舜電,電子零組件業,3322.TWO
3323,加百裕,電腦及週邊設備業,3323.TWO
3324,雙鴻,其他電子業,3324.TWO
3325,旭品,電腦及週邊設備業,3325.TWO
3332,幸康,電子零組件業,3332.TWO
3339,泰谷,光電業,3339.TWO
3349,寶德,電腦及週邊設備業,3349.TWO
3354,律勝,電子零組件業,3354.TWO
3357,臺慶科,電子零組件業,3357.TWO
3360,尚立,電子通路業,3360.TWO
3362,先進光,光電業,3362.TWO
3363,上詮,通信網路業,3363.TWO
3372,典範,半導體業,3372.TWO
3373,熱映,其他電子業,3373.TWO
3374,精材,半導體業,3374.TWO
3379,彬台,電機機械,3379.TWO
3388,崇越電,電子零組件業,3388.TWO
3390,旭軟,電子零組件業,3390.TWO
3402,漢科,其他電子業,3402.TWO
3426,台興,電機機械,3426.TWO
3430,奇鈦科,化學工業,3430.TWO
3434,哲固,光電業,3434.TWO
3438,類比科,半導體業,3438.TWO
3441,聯一光,光電業,3441.TWO
3444,利機,電子通路業,3444.TWO
3455,由田,光電業,3455.TWO
3465,進泰電子,其他電子業,3465.TWO
3466,德晉,通信網路業,3466.TWO
3467,台灣精材,半導體業,3467.TWO
3479,安勤,電腦及週邊設備業,3479.TWO
3483,力致,電腦及週邊設備業,3483.TWO
3484,崧騰,電子零組件業,3484.TWO
3489,森寶,建材營造業,3489.TWO
3490,單井,光電業,3490.TWO
3491,昇達科,通信網路業,3491.TWO
3492,長盛,電子零組件業,3492.TWO
3498,陽程,其他電子業,3498.TWO
3499,環天科,通信網路業,3499.TWO
3508,位速,其他電子業,3508.TWO
3511,矽瑪,電子零組件業,3511.TWO
3512,皇龍,建材營造業,3512.TWO
3516,亞帝歐,光電業,3516.TWO
3520,華盈,電子零組件業,3520.TWO
3521,台鋼建設,建材營造業,3521.TWO
3522,御嵿,觀光餐旅,3522.TWO
3523,迎輝,光電業,3523.TWO
3526,凡甲,電子零組件業,3526.TWO
3527,聚積,半導體業,3527.TWO
3529,力旺,半導體業,3529.TWO
3531,先益,光電業,3531.TWO
3537,堡達,電子零組件業,3537.TWO
3540,曜越,電腦及週邊設備業,3540.TWO
3541,西柏,其他電子業,3541.TWO
3546,宇峻,文化創意業,3546.TWO
3548,兆利,電子零組件業,3548.TWO
3551,世禾,綠能環保,3551.TWO
3552,同致,其他電子業,3552.TWO
3555,博士旺,半導體業,3555.TWO
3556,禾瑞亞,半導體業,3556.TWO
3558,神準,通信網路業,3558.TWO
3564,其陽,通信網路業,3564.TWO
3567,逸昌,半導體業,3567.TWO
3570,大塚,資訊服務業,3570.TWO
3577,泓格,電腦及週邊設備業,3577.TWO
3580,友威科,其他電子業,3580.TWO
3581,博磊,半導體業,3581.TWO
3587,閎康,其他電子業,3587.TWO
3594,磐儀,電腦及週邊設備業,3594.TWO
3597,映興,電子零組件業,3597.TWO
3609,三一東林,電子零組件業,3609.TWO
3611,鼎翰,電腦及週邊設備業,3611.TWO
3615,安可,光電業,3615.TWO
3623,富晶通,光電業,3623.TWO
3624,光頡,電子零組件業,3624.TWO
3625,西勝,電腦及週邊設備業,3625.TWO
3628,盈正,其他電子業,3628.TWO
3629,地心引力,文化創意業,3629.TWO
3630,新鉅科,光電業,3630.TWO
3631,晟楠,電子零組件業,3631.TWO
3632,研勤,通信網路業,3632.TWO
3646,艾恩特,電子零組件業,3646.TWO
3663,鑫科,其他電子業,3663.TWO
3664,安瑞-KY,通信網路業,3664.TWO
3666,光耀,光電業,3666.TWO
3672,康聯訊,通信網路業,3672.TWO
3675,德微,半導體業,3675.TWO
3680,家登,半導體業,3680.TWO
3684,榮昌,通信網路業,3684.TWO
3685,元創精密,電機機械,3685.TWO
3687,歐買尬,數位雲端,3687.TWO
3689,湧德,電子零組件業,3689.TWO
3691,碩禾,光電業,3691.TWO
3693,營邦,電腦及週邊設備業,3693.TWO
3707,漢磊,半導體業,3707.TWO
3709,鑫聯大投控,電腦及週邊設備業,3709.TWO
3710,連展投控,電子零組件業,3710.TWO
3713,新晶投控,綠能環保,3713.TWO
4102,永日,生技醫療業,4102.TWO
4105,東洋,生技醫療業,4105.TWO
4107,邦特,生技醫療業,4107.TWO
4109,加捷生醫,生技醫療業,4109.TWO
4111,濟生,生技醫療業,4111.TWO
4113,聯上,建材營造業,4113.TWO
4114,健喬,生技醫療業,4114.TWO
4116,明基醫,生技醫療業,4116.TWO
4120,友華,生技醫療業,4120.TWO
4121,優盛,生技醫療業,4121.TWO
4123,晟德,生技醫療業,4123.TWO
4126,太醫,生技醫療業,4126.TWO
4127,天良,生技醫療業,4127.TWO
4128,中天,生技醫療業,4128.TWO
4129,聯合,生技醫療業,4129.TWO
4130,健亞,生技醫療業,4130.TWO
4131,浩泰,生技醫療業,4131.TWO
4138,曜亞,生技醫療業,4138.TWO
4139,馬光-KY,生技醫療業,4139.TWO
4147,中裕,生技醫療業,4147.TWO
4153,鈺緯,生技醫療業,4153.TWO
4154,樂威科-KY,其他業,4154.TWO
4157,太景*-KY,生技醫療業,4157.TWO
4160,訊聯基因,生技醫療業,4160.TWO
4161,聿新科,生技醫療業,4161.TWO
4162,智擎,生技醫療業,4162.TWO
4163,鐿鈦,生技醫療業,4163.TWO
4166,友霖,生技醫療業,4166.TWO
4167,松瑞藥,生技醫療業,4167.TWO
4168,醣聯,生技醫療業,4168.TWO
4171,瑞基,農業科技業,4171.TWO
4173,久裕,生技醫療業,4173.TWO
4174,浩鼎,生技醫療業,4174.TWO
4175,杏一,生技醫療業,4175.TWO
4183,福永生技,生技醫療業,4183.TWO
4188,安克,生技醫療業,4188.TWO
4192,杏國,生技醫療業,4192.TWO
4198,欣大健康,生技醫療業,4198.TWO
4205,中華食,食品工業,4205.TWO
4207,環泰,食品工業,4207.TWO
4303,信立,塑膠工業,4303.TWO
4304,勝昱,塑膠工業,4304.TWO
4305,世坤,塑膠工業,4305.TWO
4401,東隆興,紡織纖維,4401.TWO
4402,郡都開發,紡織纖維,4402.TWO
4406,新昕纖,紡織纖維,4406.TWO
4413,飛寶企業,紡織纖維,4413.TWO
4416,三圓,建材營造業,4416.TWO
4417,金洲,紡織纖維,4417.TWO
4419,皇家美食,觀光餐旅,4419.TWO
4420,光明,紡織纖維,4420.TWO
4430,耀億,其他業,4430.TWO
4432,銘旺實,紡織纖維,4432.TWO
4433,興采,紡織纖維,4433.TWO
4442,竣邦-KY,紡織纖維,4442.TWO
4502,健信,電機機械,4502.TWO
4503,金雨,電機機械,4503.TWO
4506,崇友,電機機械,4506.TWO
4510,高鋒,電機機械,4510.TWO
4513,福裕,電機機械,4513.TWO
4523,永彰,電機機械,4523.TWO
4527,方土霖,電機機械,4527.TWO
4528,江興鍛,電機機械,4528.TWO
4529,淳紳,其他業,4529.TWO
4530,宏易,觀光餐旅,4530.TWO
4533,協易機,電機機械,4533.TWO
4534,慶騰,電機機械,4534.TWO
4535,至興,電機機械,4535.TWO
4538,大詠城,電機機械,4538.TWO
4541,晟田,其他業,4541.TWO
4542,科嶠,電子零組件業,4542.TWO
4543,萬在,電機機械,4543.TWO
4549,桓達,電機機械,4549.TWO
4550,長佳,電機機械,4550.TWO
4554,橙的,其他電子業,4554.TWO
4556,旭然,其他業,4556.TWO
4558,寶緯,電機機械,4558.TWO
4561,健椿,電機機械,4561.TWO
4563,百德,電機機械,4563.TWO
4568,科際精密,電機機械,4568.TWO
4577,達航科技,其他電子業,4577.TWO
4580,捷流閥業,電機機械,4580.TWO
4584,君帆,電機機械,4584.TWO
4609,唐鋒,居家生活,4609.TWO
4702,中美實,居家生活,4702.TWO
4706,大恭,化學工業,4706.TWO
4707,磐亞,化學工業,4707.TWO
4711,永純,化學工業,4711.TWO
4714,永捷,化學工業,4714.TWO
4716,大立,化學工業,4716.TWO
4721,美琪瑪,化學工業,4721.TWO
4726,永昕,生技醫療業,4726.TWO
4728,雙美,生技醫療業,4728.TWO
4729,熒茂,光電業,4729.TWO
4735,豪展,生技醫療業,4735.TWO
4741,泓瀚,化學工業,4741.TWO
4743,合一,生技醫療業,4743.TWO
4744,皇將,生技醫療業,4744.TWO
4745,合富-KY,生技醫療業,4745.TWO
4747,強生,生技醫療業,4747.TWO
4749,新應材,半導體業,4749.TWO
4754,國碳科,化學工業,4754.TWO
4760,勤凱,其他電子業,4760.TWO
4767,誠泰科技,化學工業,4767.TWO
4768,晶呈科技,化學工業,4768.TWO
4772,台特化,化學工業,4772.TWO
4804,大略-KY,觀光餐旅,4804.TWO
4806,桂田文創,文化創意業,4806.TWO
4903,聯光通,通信網路業,4903.TWO
4905,台聯電,通信網路業,4905.TWO
4907,富宇,建材營造業,4907.TWO
4908,前鼎,通信網路業,4908.TWO
4909,新復興,通信網路業,4909.TWO
4911,德英,生技醫療業,4911.TWO
4923,力士,半導體業,4923.TWO
4924,欣厚-KY,電腦及週邊設備業,4924.TWO
4931,新盛力,電腦及週邊設備業,4931.TWO
4933,友輝,光電業,4933.TWO
4939,亞電,電子零組件業,4939.TWO
4946,辣椒,文化創意業,4946.TWO
4950,金耘國際,鋼鐵工業,4950.TWO
4951,精拓科,半導體業,4951.TWO
4953,緯軟,資訊服務業,4953.TWO
4966,譜瑞-KY,半導體業,4966.TWO
4971,IET-KY,半導體業,4971.TWO
4972,湯石照明,光電業,4972.TWO
4973,廣穎,半導體業,4973.TWO
4974,亞泰,電子零組件業,4974.TWO
4979,華星光,通信網路業,4979.TWO
4987,科誠,電腦及週邊設備業,4987.TWO
4991,環宇-KY,半導體業,4991.TWO
4995,晶達,光電業,4995.TWO
5009,榮剛,鋼鐵工業,5009.TWO
5011,久陽,鋼鐵工業,5011.TWO
5013,強新,鋼鐵工業,5013.TWO
5014,建錩,鋼鐵工業,5014.TWO
5015,華祺,鋼鐵工業,5015.TWO
5016,松和,鋼鐵工業,5016.TWO
5201,凱衛,資訊服務業,5201.TWO
5202,力新,資訊服務業,5202.TWO
5205,中茂,綠能環保,5205.TWO
5206,坤悅,建材營造業,5206.TWO
5209,新鼎,其他業,5209.TWO
5210,寶碩,資訊服務業,5210.TWO
5211,蒙恬,資訊服務業,5211.TWO
5212,凌網,資訊服務業,5212.TWO
5213,亞昕,建材營造業,5213.TWO
5220,萬達光電,光電業,5220.TWO
5223,安力-KY,電腦及週邊設備業,5223.TWO
5227,立凱-KY,電子零組件業,5227.TWO
5228,鈺鎧,電子零組件業,5228.TWO
5230,雷笛克光學,光電業,5230.TWO
5236,凌陽創新,半導體業,5236.TWO
5245,智晶,光電業,5245.TWO
5251,天鉞電,光電業,5251.TWO
5263,智崴,文化創意業,5263.TWO
5272,笙科,半導體業,5272.TWO
5274,信驊,半導體業,5274.TWO
5276,達輝-KY,其他業,5276.TWO
5278,尚凡*,數位雲端,5278.TWO
5287,數字,數位雲端,5287.TWO
5289,宜鼎,電腦及週邊設備業,5289.TWO
5291,邑昇,電子零組件業,5291.TWO
5299,杰力,半導體業,5299.TWO
5301,寶得利,觀光餐旅,5301.TWO
5302,太欣,半導體業,5302.TWO
5309,系統電,電子零組件業,5309.TWO
5310,天剛,資訊服務業,5310.TWO
5312,寶島科,生技醫療業,5312.TWO
5314,世紀*,其他業,5314.TWO
5315,光聯,光電業,5315.TWO
5321,美而快,數位雲端,5321.TWO
5324,士開,建材營造業,5324.TWO
5328,華容,電子零組件業,5328.TWO
5340,建榮,電子零組件業,5340.TWO
5344,立衛,半導體業,5344.TWO
5345,馥鴻,其他業,5345.TWO
5347,世界,半導體業,5347.TWO
5348,正能量智能,運動休閒,5348.TWO
5351,鈺創,半導體業,5351.TWO
5353,台林,通信網路業,5353.TWO
5355,佳總,電子零組件業,5355.TWO
5356,協益,電腦及週邊設備業,5356.TWO
5364,力麗店,觀光餐旅,5364.TWO
5371,中光電,光電業,5371.TWO
5381,合正,電子零組件業,5381.TWO
5386,青雲,電腦及週邊設備業,5386.TWO
5392,能率,光電業,5392.TWO
5398,慕康生醫,其他業,5398.TWO
5403,中菲,資訊服務業,5403.TWO
5410,國眾,資訊服務業,5410.TWO
5425,台半,半導體業,5425.TWO
5426,振發,電腦及週邊設備業,5426.TWO
5432,新門,綠能環保,5432.TWO
5438,東友,電腦及週邊設備業,5438.TWO
5439,高技,電子零組件業,5439.TWO
5443,均豪,半導體業,5443.TWO
5450,南良,其他業,5450.TWO
5452,佶優,其他電子業,5452.TWO
5455,昇益,建材營造業,5455.TWO
5457,宣德,電子零組件業,5457.TWO
5460,同協,電子零組件業,5460.TWO
5464,霖宏,電子零組件業,5464.TWO
5465,富驊,電腦及週邊設備業,5465.TWO
5468,凱鈺,半導體業,5468.TWO
5474,聰泰,電腦及週邊設備業,5474.TWO
5475,德宏,電子零組件業,5475.TWO
5478,智冠,文化創意業,5478.TWO
5481,新華,其他業,5481.TWO
5483,中美晶,半導體業,5483.TWO
5487,通泰,半導體業,5487.TWO
5488,松普,電子零組件業,5488.TWO
5489,彩富,其他電子業,5489.TWO
5490,同亨,電腦及週邊設備業,5490.TWO
5493,三聯,其他電子業,5493.TWO
5498,凱崴,電子零組件業,5498.TWO
5508,永信建,建材營造業,5508.TWO
5511,德昌,建材營造業,5511.TWO
5512,力麒,建材營造業,5512.TWO
5514,三豐,建材營造業,5514.TWO
5516,雙喜,建材營造業,5516.TWO
5520,力泰,建材營造業,5520.TWO
5523,豐謙,建材營造業,5523.TWO
5529,鉅陞,建材營造業,5529.TWO
5530,龍巖,其他業,5530.TWO
5536,聖暉*,其他電子業,5536.TWO
5543,桓鼎-KY,建材營造業,5543.TWO
5547,久舜,建材營造業,5547.TWO
5548,安倉,建材營造業,5548.TWO
5601,台聯櫃,航運業,5601.TWO
5603,陸海,航運業,5603.TWO
5604,中連,其他業,5604.TWO
5609,中菲行,航運業,5609.TWO
5701,劍湖山,觀光餐旅,5701.TWO
5703,亞都,觀光餐旅,5703.TWO
5704,老爺知,觀光餐旅,5704.TWO
5864,致和證,金融保險業,5864.TWO
5878,台名,金融保險業,5878.TWO
5902,德記,居家生活,5902.TWO
5903,全家,居家生活,5903.TWO
5904,寶雅,居家生活,5904.TWO
5905,南仁湖,觀光餐旅,5905.TWO
6015,宏遠證,金融保險業,6015.TWO
6016,康和證,金融保險業,6016.TWO
6020,大展證,金融保險業,6020.TWO
6021,美好證,金融保險業,6021.TWO
6023,元大期,金融保險業,6023.TWO
6026,福邦證,金融保險業,6026.TWO
6101,寬魚國際,文化創意業,6101.TWO
6103,合邦,半導體業,6103.TWO
6104,創惟,半導體業,6104.TWO
6109,亞元,通信網路業,6109.TWO
6111,大宇資,文化創意業,6111.TWO
6113,亞矽,電子通路業,6113.TWO
6114,久威,電子零組件業,6114.TWO
6118,建達,電子通路業,6118.TWO
6121,新普,電腦及週邊設備業,6121.TWO
6122,擎邦,電機機械,6122.TWO
6123,上奇,資訊服務業,6123.TWO
6124,業強,電子零組件業,6124.TWO
6125,廣運,光電業,6125.TWO
6126,信音,電子零組件業,6126.TWO
6127,九豪,電子零組件業,6127.TWO
6129,普誠,半導體業,6129.TWO
6130,上亞科技,生技醫療業,6130.TWO
6134,萬旭,電子零組件業,6134.TWO
6138,茂達,半導體業,6138.TWO
6140,訊達,資訊服務業,6140.TWO
6143,振曜,通信網路業,6143.TWO
6144,得利影,文化創意業,6144.TWO
6146,耕興,其他電子業,6146.TWO
6147,頎邦,半導體業,6147.TWO
6148,驊宏資,資訊服務業,6148.TWO
6150,撼訊,電腦及週邊設備業,6150.TWO
6151,晉倫,其他電子業,6151.TWO
6154,順發,電子通路業,6154.TWO
6156,松上,電子零組件業,6156.TWO
6158,禾昌,電子零組件業,6158.TWO
6160,欣技,電腦及週邊設備業,6160.TWO
6161,捷波,電腦及週邊設備業,6161.TWO
6163,華電網,通信網路業,6163.TWO
6167,久正,光電業,6167.TWO
6169,昱泉,文化創意業,6169.TWO
6170,統振,通信網路業,6170.TWO
6171,大城地產,建材營造業,6171.TWO
6173,信昌電,電子零組件業,6173.TWO
6174,安��,電子零組件業,6174.TWO
6175,立敦,電子零組件業,6175.TWO
6179,亞通,其他業,6179.TWO
6180,橘子,文化創意業,6180.TWO
6182,合晶,半導體業,6182.TWO
6185,幃翔,電子零組件業,6185.TWO
6186,新潤,建材營造業,6186.TWO
6187,萬潤,半導體業,6187.TWO
6188,廣明,電腦及週邊設備業,6188.TWO
6190,萬泰科,通信網路業,6190.TWO
6194,育富,電子零組件業,6194.TWO
6195,詩肯,居家生活,6195.TWO
6198,瑞築,建材營造業,6198.TWO
6199,天品,其他業,6199.TWO
6203,海韻電,電子零組件業,6203.TWO
6204,艾華,電子零組件業,6204.TWO
6207,雷科,電子零組件業,6207.TWO
6208,日揚,半導體業,6208.TWO
6210,慶生,電子零組件業,6210.TWO
6212,理銘,建材營造業,6212.TWO
6217,中探針,電子零組件業,6217.TWO
6218,豪勉,通信網路業,6218.TWO
6219,富旺,建材營造業,6219.TWO
6220,岳豐,電子零組件業,6220.TWO
6221,晉泰,資訊服務業,6221.TWO
6222,立軒,光電業,6222.TWO
6223,旺矽,半導體業,6223.TWO
6227,茂綸,電子通路業,6227.TWO
6228,全譜,電腦及週邊設備業,6228.TWO
6229,研通,半導體業,6229.TWO
6231,系微,資訊服務業,6231.TWO
6233,旺玖,半導體業,6233.TWO
6234,高僑,光電業,6234.TWO
6236,中湛,其他業,6236.TWO
6237,驊訊,半導體業,6237.TWO
6240,松崗,資訊服務業,6240.TWO
6241,易通展,通信網路業,6241.TWO
6242,立康,生技醫療業,6242.TWO
6244,茂迪,光電業,6244.TWO
6245,立端,通信網路業,6245.TWO
6246,臺龍,光電業,6246.TWO
6248,沛波,鋼鐵工業,6248.TWO
6259,百徽,電子零組件業,6259.TWO
6261,久元,半導體業,6261.TWO
6263,普萊德,通信網路業,6263.TWO
6264,富裔,建材營造業,6264.TWO
6265,方土昶,電子通路業,6265.TWO
6266,泰詠,電子零組件業,6266.TWO
6270,倍微,電子通路業,6270.TWO
6274,台燿,電子零組件業,6274.TWO
6275,元山,電子零組件業,6275.TWO
6276,安鈦克,電腦及週邊設備業,6276.TWO
6279,胡連,電子零組件業,6279.TWO
6284,佳邦,電子零組件業,6284.TWO
6290,良維,電子零組件業,6290.TWO
6291,沛亨,半導體業,6291.TWO
6292,迅德,電子零組件業,6292.TWO
